Attendee ID,Event Id,Attendee Record Type,Company Name,Company Type,Job Title,Amount,Country,Weeks Out (by Close Date),Prospect Type,Lead Type,Stage
0060J00000tvZ9k,7010J000001Zftv,Delegates,"Johnson & Johnson Services, Inc",Drug Developer,Director - Scientific,1338.11,United States,26,AtL,Active enquiry,Confirmed Delegate
0060J00000tvZBv,7010J000001Zftv,Delegates,Amgen Inc.,Drug Developer,Scientist Process Development Cell Therapy,2226.15,United States,26,AtL,Brochure download,Confirmed Delegate
0060J00000tvPuI,7010J000001Zftv,Delegates,Unum Therapeutics,Drug Developer,Director - Medical Writing,1416.83,United States,26,AtL,Speaker referral,Confirmed Delegate
0060J00000tvNvm,7010J000001Zftv,Delegates,Invetech Inc.,Equipment & Service Providers,"Head of Business Development, Cell Therapy",2399.25,United States,26,AtL,Incomplete registration,Confirmed Delegate
0060J00000tvNyM,7010J000001Zftv,Delegates,Kite Pharma Inc,Drug Developer,Clinical Program Manager,1574.25,United States,26,AtL,Incomplete registration,Confirmed Delegate
0060J00000wqgcM,7010J000001Zftv,Delegates,Green Cross LabCell,Healthcare Providers,Deputy General Manager,2847.46,South Korea,16,AtL,Direct web booking,Confirmed Delegate
0060J00000wqWF7,7010J000001Zftv,Delegates,Kite Pharma Inc,Drug Developer,Director - Corporate Development Beacon,1770.23,United States,16,AtL,Direct web booking,Confirmed Delegate
0060J00000wqWGZ,7010J000001Zftv,Delegates,T-Cure Bioscience,Drug Developer,"President,Chief Executive Officer & Adjunct Professor",1770.23,United States,16,AtL,Direct web booking,Confirmed Delegate
0060J00000wqWOk,7010J000001Zftv,Delegates,T-Cure Bioscience,Drug Developer,Senior Vice President - Research & Development Pharmaceutical Development,1770.23,United States,16,AtL,Direct web booking,Confirmed Delegate
0060J00000wqWSi,7010J000001Zftv,Delegates,PwC,Financial Services,Partner - Healthcare & Life Sciences Consulting & Strategy Practice,3463.46,United States,16,AtL,Direct web booking,Confirmed Delegate
0060J00000wqWZf,7010J000001Zftv,Delegates,Imgen BioSciences,Healthcare Providers,President,3462.69,United States,16,AtL,Direct web booking,Confirmed Delegate
0060J00000wqWhy,7010J000001Zftv,Delegates,Pennside Partners,Consultant,Consultant,4232.69,United States,16,AtL,Direct web booking,Confirmed Delegate
0060J00000wqPiq,7010J000001Zftv,Delegates,Legend Biotech,Drug Developer,Vice President - Business Development Business Development,1416.18,United States,16,BtL,Email Open,Confirmed Delegate
0060J00000wpUQN,7010J000001Zftv,Delegates,Voisin Consulting Life Sciences (VCLS),Equipment & Service Providers,Director,2540.23,France,18,AtL,Direct web booking,Confirmed Delegate
0060J00000wniNA,7010J000001Zftv,Delegates,MPM Capital,Equipment & Service Providers,Managing Director,2431.24,United States,22,AtL,Brochure download,Confirmed Delegate
0060J00000wnqiU,7010J000001Zftv,Delegates,"Johnson & Johnson Services, Inc",Drug Developer,Advanced Cellular Therapies & Supply Chain Program Lead,2840.46,United States,22,AtL,Brochure download,Confirmed Delegate
0060J00000wnq6S,7010J000001Zftv,Delegates,Juventas Cell Therapy Ltd,Equipment & Service Providers,CEOChief Executive Officer,2324.23,China,22,AtL,Active enquiry,Confirmed Delegate
0060J00000wnpHt,7010J000001Zftv,Delegates,Nkarta Therapeutics,Drug Developer,Chief Medical Officer,2431.24,United States,22,AtL,Direct web booking,Confirmed Delegate
0060J00000wnq76,7010J000001Zftv,Delegates,Juventas Cell Therapy Ltd,Equipment & Service Providers,Clinical Operations Director,2324.23,China,22,AtL,Active enquiry,Confirmed Delegate
0060J00000wnqly,7010J000001Zftv,Delegates,"Johnson & Johnson Services, Inc",Drug Developer,Cell Collection Program Lead,2840.46,United States,22,AtL,Brochure download,Confirmed Delegate
0060J00000wnw0p,7010J000001Zftv,Delegates,Juno Therapeutics,Drug Developer,Senior Scientist - T Cell Profiling,1747.24,United States,21,AtL,Direct web booking,Confirmed Delegate
0060J00000wp3JT,7010J000001Zftv,Delegates,Green Cross LabCell,Healthcare Providers,Senior Researcher,2693.46,"Korea, Republic of",19,AtL,Direct web booking,Confirmed Delegate
0060J00000wq5xS,7010J000001Zftv,Delegates,Kite Pharma Inc,Drug Developer,Senior Manager - Site Qualification-Corporate Quality,1770.23,United States,17,AtL,Direct web booking,Confirmed Delegate
0060J00000xp50X,7010J000001Zftv,Delegates,Kite Pharma Inc,Drug Developer,Vice President - Corporate Development,2764.21,United States,13,AtL,Direct web booking,Confirmed Delegate
0060J00000xpX2o,7010J000001Zftv,Delegates,"Ruijin Hospital, Medical School of Shanghai, Jiaotong University",Research Institute,Dr. in Chief,1184.21,China,12,AtL,Direct web booking,Confirmed Delegate
0060J00000xp8Ht,7010J000001Zftv,Delegates,Advanced Accelerator Applications,Drug Developer,Senior Research Scientist,1776.79,United States,13,AtL,Production referral,Confirmed Delegate
0060J00000xob9b,7010J000001Zftv,Delegates,MaxCyte,Equipment & Service Providers,Chief Executive Officer,1770.23,United States,18,AtL,Direct web booking,Confirmed Delegate
0060J00000xpBJ3,7010J000001Zftv,Delegates,ICS - AmerisourceBergen,Healthcare Providers,Senior Vice President - Client Relations,2764.21,United States,13,AtL,Direct web booking,Confirmed Delegate
0060J00000xpDww,7010J000001Zftv,Delegates,"Janssen Global Services, LLC",Healthcare Providers,Associate Director & Regulatory Liaison Global Regulatory Affairs,1974.21,United States,13,AtL,Direct web booking,Confirmed Delegate
0060J00000xpBc0,7010J000001Zftv,Delegates,Kite Pharma Inc,Drug Developer,Senior Director - Corporate Development,1974.21,United States,13,AtL,Direct web booking,Confirmed Delegate
0060J00000xptz4,7010J000001Zftv,Delegates,Bristol Myers Squibb,Drug Developer,Director - External Innovation Program Lead for Hematology,1974.21,United States,12,AtL,Direct web booking,Confirmed Delegate
0060J00000xptzE,7010J000001Zftv,Delegates,Avectas,Equipment & Service Providers,Associate Director - Immunology & Cell Culture,3711.42,Ireland,12,AtL,Direct web booking,Confirmed Delegate
0060J00000xpu0W,7010J000001Zftv,Delegates,Avectas,Equipment & Service Providers,Chief Scientific Officer Management,2764.21,Ireland,12,AtL,Direct web booking,Confirmed Delegate
0060J00000xqZot,7010J000001Zftv,Delegates,PharmaEssentia,Drug Developer,scientist Drug Discovery,2289.42,Taiwan,10,AtL,Direct web booking,Confirmed Delegate
0060J00000xptSR,7010J000001Zftv,Delegates,MolMed S.p.A,Equipment & Service Providers,Chief Business Officer,1974.21,Italy,12,AtL,Direct web booking,Confirmed Delegate
0060J00000xqXVF,7010J000001Zftv,Delegates,"Daiichi Sankyo, Inc.",Drug Developer,Senior Scientist New Modality Research Labs,3868.63,Japan,6,BtL,Allocated List,Confirmed Delegate
0060J00000yVTa0,7010J000001Zftv,Delegates,EVERSANA,Healthcare Providers,Chief Revenue Officer & Head of Global Commercialization,2623.34,United States,3,AtL,Spex referral,Confirmed Delegate
0060J00000yUsrR,7010J000001Zftv,Delegates,The Boston Consulting Group,Consultant,Principal,3279.18,United States,5,AtL,Direct web booking,Confirmed Delegate
0060J00000ycyCt,7010J000001Zftv,Delegates,Lyell Immunopharma,Hospitals,"Senior Director, Program Manager & Project Team Leader",835.70,United States,2,BtL,Allocated List,Workshop Upgrade
0060J00000yUK2l,7010J000001Zftv,Delegates,Huron Consulting Group,Consultant,Managing Director - Life Sciences,3095.54,United States,6,AtL,Speaker referral,Confirmed Delegate
0060J00000yUtdf,7010J000001Zftv,Delegates,GE Healthcare,Equipment & Service Providers,Cell Therapy Services Lead & Product Manager,2623.34,United States,1,AtL,Spex referral,Confirmed Delegate
0060J00000yUteE,7010J000001Zftv,Delegates,GE Healthcare,Equipment & Service Providers,Business Development Specialist,2623.34,United States,4,AtL,Spex referral,Confirmed Delegate
0060J00000yVclz,7010J000001Zftv,Delegates,Avectas,Equipment & Service Providers,Chief Executive Officer,3279.18,Ireland,3,AtL,Direct web booking,Confirmed Delegate
0060J00000yd3ci,7010J000001Zftv,Delegates,Carisma Therapeutics,Drug Developer,Vice President - Business Development,3835.39,United States,2,AtL,Active enquiry,Confirmed Delegate
0060J00000ycwzK,7010J000001Zftv,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,Associate Director,2459.18,United States,2,AtL,Direct web booking,Confirmed Delegate
0060J00000yVYXJ,7010J000001Zftv,Delegates,GE Healthcare,Equipment & Service Providers,CGT Enterprise Technical Scientist,4065.23,"Hong Kong S.A.R., China",3,AtL,Spex referral,Confirmed Delegate
0060J00000yVYqV,7010J000001Zftv,Delegates,Neon Therapeutics,Drug Developer,Senior Scientist,2459.18,United States,3,AtL,Direct web booking,Confirmed Delegate
0060J00000yV66C,7010J000001Zftv,Delegates,"Janssen Research & Development, LLC",Drug Developer,Senior Director - Scientific Licensing Business Development,2459.18,United States,4,AtL,Direct web booking,Confirmed Delegate
0060J00000yV9aU,7010J000001Zftv,Delegates,Horizon Discovery,Equipment & Service Providers,Corporate Licensing Partner,2426.54,United Kingdom,4,AtL,Spex referral,Confirmed Delegate
0060J00000yd9Md,7010J000001Zftv,Delegates,Terumo Blood and Cell Technologies,Equipment & Service Providers,Senior Manager - Marketing Global Product,3726.90,United States,8,AtL,Sponsor booking,Confirmed Delegate
0060J00000yVJZK,7010J000001Zftv,Delegates,Green Cross LabCell,Healthcare Providers,Research Team,884.86,South Korea,3,BtL,Allocated List,Workshop Upgrade
0060J00000yV4vz,7010J000001Zftv,Delegates,Kite Pharma Inc,Drug Developer,Director - Global Marketing & Early Commercial Strategy Beacon,3442.36,United States,4,AtL,Direct web booking,Confirmed Delegate
0060J00000yVHh5,7010J000001Zftv,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,"Director, Global Marketing, CAR T Franchise",3279.18,United States,3,AtL,Active enquiry,Confirmed Delegate
0060J00000yVHmP,7010J000001Zftv,Delegates,MaxCyte,Equipment & Service Providers,Chief Medical Officer,2459.18,United States,3,AtL,Direct web booking,Confirmed Delegate
0060J00000yd7z4,7010J000001Zftv,Delegates,Adicet Bio Inc.,Drug Developer,"Senior Director - Quality Control, Chemistry, Manufacturing & Controls Operations",2459.18,United States,2,AtL,Direct web booking,Confirmed Delegate
0060J00000yd81t,7010J000001Zftv,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,Bioengineer,3409.23,United States,2,AtL,Brochure download,Confirmed Delegate
0060J00000yVATy,7010J000001Zftv,Delegates,Cello Health BioConsulting,Consultant,Principal,3279.18,United States,4,AtL,Direct web booking,Confirmed Delegate
0060J00000yV8Tk,7010J000001Zftv,Delegates,GenScript,Equipment & Service Providers,Senior Director - Marketing,2337.77,United States,8,AtL,Spex referral,Confirmed Delegate
0060J00000yV70J,7010J000001Zftv,Delegates,Cogen Therapeutics,Healthcare Providers,"SVP, Head of Therapeutic Development",2876.72,United States,4,AtL,Brochure download,Confirmed Delegate
0060J00000ydumK,7010J000001Zftv,Delegates,Nanjing Iaso Biotherapeutic,Healthcare Providers,R+D Director,4343.54,China,0,AtL,Active enquiry,Confirmed Delegate
0060J00000ydrro,7010J000001Zftv,Delegates,Kite Pharma Inc,Drug Developer,Executive Director - Supply Chain (Network Planning & Business Systems),2693.46,United States,19,AtL,Direct web booking,No Show
0060J00000yduMk,7010J000001Zftv,Delegates,Cornell University,University,Senior Director - Medical Immunology,901.18,United States,0,AtL,Active enquiry,Workshop Upgrade
0060J00000yduNx,7010J000001Zftv,Delegates,Molekule Consulting,,Consultant,901.18,United States,0,AtL,Active enquiry,Workshops Only
0060J00000ydDPC,7010J000001Zftv,Delegates,Affimed GmbH,Drug Developer,Vice President - Technical Development & Manufacturing Technical Development & Manufacturing,2459.18,Germany,2,AtL,Direct web booking,Confirmed Delegate
0060J00000ydpzs,7010J000001Zftv,Delegates,Prescient Life Sciences,Consultant,Principal & Director,4344.36,United States,0,AtL,Brochure download,Confirmed Delegate
0060J00000yduTm,7010J000001Zftv,Delegates,Fate Therapeutics,Drug Developer,"Senior Vice President, Clinical Development",1081.42,United States,0,AtL,Active enquiry,No Show
0060J00000ydsMS,7010J000001Zftv,Delegates,Huron Consulting Group,Consultant,Managing Director - Life Sciences,3361.18,United States,0,AtL,Direct web booking,Confirmed Delegate
0060J00000yduXe,7010J000001Zftv,Delegates,Cellares Inc.,AgBiotech,Chief Technology Officer & Co-Founder,983.18,United States,0,AtL,Active enquiry,No Show
0060J00000ydvIK,7010J000001Zftv,Delegates,ESCO Ventures Pte Ltd,Equipment & Service Providers,Program Manager & Associate,820.00,Singapore,-3,BtL,Allocated List,Confirmed Delegate
0060J00000ydqFM,7010J000001Zftv,Delegates,Prescient Healthcare Group,Equipment & Service Providers,Associate Manager - Engagement Consultant,4344.36,United States,0,AtL,Direct web booking,Confirmed Delegate
0060J00000ydsO4,7010J000001Zftv,Delegates,Huron Consulting Group,Consultant,Global Head of Life Sciences & Managing Director,3361.18,United Kingdom,0,AtL,Direct web booking,Confirmed Delegate
0060J00000ydvUf,7010J000001Zftv,Delegates,Arcline Investment Management LP,Financial Services,Partner & Life Sciences Executive,983.18,United States,0,AtL,Active enquiry,Workshops Only
0060J00000ydslm,7010J000001Zftv,Delegates,"Marker Therapeutics, Inc.",Drug Developer,Chief Development Officer,4344.36,United States,0,AtL,Direct web booking,Confirmed Delegate
0060J00000ydugW,7010J000001Zftv,Delegates,Fate Therapeutics,Drug Developer,Business Development Uknown,720.94,United States,0,AtL,Active enquiry,Workshops Only
0060J00000ydasn,7010J000001Zftv,Delegates,Parexel International Corporation,Equipment & Service Providers,Vice President - Technical,2623.34,United States,1,AtL,Spex referral,Confirmed Delegate
0060J00000ye0or,7010J000001Zftv,Delegates,EVERSANA,Healthcare Providers,Director of Strategic Accounts,2623.34,United States,3,AtL,Spex referral,Confirmed Delegate
0060J00000ydUoc,7010J000001Zftv,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,Associate Director - Strategic Project Cellular Therapy,2459.18,United States,1,AtL,Direct web booking,Confirmed Delegate
0060J00000ydUrW,7010J000001Zftv,Delegates,Roger Williams Medical Center,,Chief of Immunotherapy Service & Associate Professor - Surgery,4261.54,United States,1,AtL,Direct web booking,Confirmed Delegate
0060J00000yddBm,7010J000001Zftv,Delegates,The University of Tennessee Health Science Center,Research Institute,"Associate Professor - Microbiology, Immunology & Biochemistry Department of Microbiology, Immunology and Biochemistry",1311.34,United States,1,AtL,Spex referral,Confirmed Delegate
0060J00000ydztW,7010J000001Zftv,Delegates,bluebird bio,Drug Developer,"Associate Director- Research, Oncology Discovery",2160.00,United States,0,AtL,Active enquiry,Confirmed Delegate
0060J00000ydUxj,7010J000001Zftv,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,Director,2459.18,United States,1,AtL,Incomplete registration,Confirmed Delegate
0060J00000ydfrp,7010J000001Zftv,Delegates,Deloitte,Consultant,Associate Principal,4262.36,United States,1,AtL,Direct web booking,Confirmed Delegate
0060J00000ye079,7010J000001Zftv,Delegates,Cognate BioServices Inc.,Equipment & Service Providers,Chief Executive Officer,2688.94,United States,0,AtL,Active enquiry,Confirmed Delegate
0060J00000ydVTf,7010J000001Zftv,Delegates,Labcorp Drug Development,Research Institute,Senior Director - Project Management,2623.34,United States,1,AtL,Spex referral,Confirmed Delegate
0060J00000ydyxm,7010J000001Zftv,Delegates,Terumo Blood and Cell Technologies,Equipment & Service Providers,-,2623.34,Japan,4,AtL,Spex referral,Confirmed Delegate
0060J00000ydViG,7010J000001Zftv,Delegates,Ology Bioservices Inc.,Drug Developer,Senior Scientist R & D,5081.54,United States,5,AtL,Direct web booking,Confirmed Delegate
0060J00000yddzw,7010J000001Zftv,Delegates,GenScript,Equipment & Service Providers,"Head of BD & Commercial, BDBU (North America)",3409.89,United States,1,AtL,Spex referral,Confirmed Delegate
0060J00000ydmlF,7010J000001Zftv,Delegates,Queen's University Belfast,Research Institute,prof,1639.18,United States,0,AtL,Direct web booking,Confirmed Delegate
0060J00000ydmpH,7010J000001Zftv,Delegates,Huron Consulting Group,Consultant,Managing Director - Life Sciences,2623.34,United States,0,AtL,Direct web booking,Confirmed Delegate
0060J00000ydwIg,7010J000001Zftv,Delegates,Sarah Cannon,Research Institute,"Vice President, Global Sourcing Core GPO",2704.36,United States,0,AtL,Active enquiry,Confirmed Delegate
